,Chromosome,Start_x,End,Start_y,Count
3646,1,25026765,25026766,25026765,1
3647,1,25035286,25035287,25035286,1
3648,1,25036036,25036037,25036036,1
3649,1,25039556,25039557,25039556,1
3650,1,25039740,25039741,25039740,1
3651,1,25040133,25040134,25040133,1
3652,1,25041951,25041952,25041951,1
3653,1,25042964,25042965,25042964,2
3654,1,25044607,25044608,25044607,3
3655,1,25045302,25045303,25045302,1
3656,1,25046749,25046750,25046749,1
3657,1,25047225,25047226,25047225,2
3658,1,25047355,25047356,25047355,2
3659,1,25048346,25048347,25048346,2
3660,1,25049092,25049093,25049092,1
3661,1,25052022,25052023,25052022,1
3662,1,25230613,25230614,25230613,2
3663,1,25235176,25235177,25235176,53
3664,1,25246493,25246494,25246493,2
3665,1,25250760,25250761,25250760,2
3666,1,25251005,25251006,25251005,1
3667,1,25252453,25252454,25252453,1
3668,1,25253604,25253605,25253604,2
3669,1,25257119,25257120,25257119,35
3670,1,25266151,25266152,25266151,11
3671,1,25272840,25272841,25272840,1
3672,1,25276218,25276219,25276218,1
3673,1,25289576,25289577,25289576,1
3674,1,25298399,25298400,25298399,1
3675,1,25298410,25298411,25298410,1
3676,1,25310254,25310255,25310254,2
3677,1,25311722,25311723,25311722,2
3678,1,25336854,25336855,25336854,2
3679,1,25337098,25337099,25337098,1
3680,1,25341835,25341836,25341835,3
3681,1,25342223,25342224,25342223,5
3682,1,25348294,25348295,25348294,1
3683,1,25348422,25348423,25348422,1
3684,1,25349039,25349040,25349039,2
3685,1,25350444,25350445,25350444,1
3686,1,25351353,25351354,25351353,6
3687,1,25357521,25357522,25357521,1
3688,1,25358993,25358994,25358993,6
3689,1,25360817,25360818,25360817,2
3690,1,25361410,25361411,25361410,6
3691,1,25361785,25361786,25361785,3
3692,1,25362915,25362916,25362915,23
3693,1,25369344,25369345,25369344,2
3694,1,25371863,25371864,25371863,3
3695,1,25376054,25376055,25376054,1
3696,1,25376665,25376666,25376665,3
3697,1,25377153,25377154,25377153,1
3698,1,25377285,25377286,25377285,2
3699,1,25379716,25379717,25379716,1
3700,1,25380717,25380718,25380717,1
3701,1,25382611,25382612,25382611,1
3702,1,25382767,25382768,25382767,2
3703,1,25382849,25382850,25382849,1
3704,1,25383919,25383920,25383919,2
3705,1,25386842,25386843,25386842,24
3706,1,25389834,25389835,25389834,1
3707,1,25390874,25390875,25390874,3
3708,1,25391350,25391351,25391350,1
3709,1,25397655,25397656,25397655,1
3710,1,25406057,25406058,25406057,2
3711,1,25409878,25409879,25409878,8
3712,1,25427534,25427535,25427534,7
3713,1,25490167,25490168,25490167,2
3714,1,25490356,25490357,25490356,1
3715,1,25491691,25491692,25491691,2
3716,1,25491961,25491962,25491961,1
3717,1,25509004,25509005,25509004,1
3718,1,25548197,25548198,25548197,1
3719,1,25548408,25548409,25548408,1
3720,1,25548539,25548540,25548539,1
3721,1,25548617,25548618,25548617,1
3722,1,25549159,25549160,25549159,1
3723,1,25549191,25549192,25549191,1
3724,1,25549265,25549266,25549265,1
3725,1,25549429,25549430,25549429,1
3726,1,25550826,25550827,25550826,1
3727,1,25552488,25552489,25552488,1
3728,1,25561749,25561750,25561749,1
3729,1,25562142,25562143,25562142,1
3730,1,25562851,25562852,25562851,6
3731,1,25562904,25562905,25562904,1
3732,1,25562931,25562932,25562931,7
3733,1,25563141,25563142,25563141,7
3734,1,25563181,25563182,25563181,2
3735,1,25563426,25563427,25563426,5
3736,1,25563559,25563560,25563559,7
3737,1,25563698,25563699,25563698,1
3738,1,25564344,25564345,25564344,8
3739,1,25564683,25564684,25564683,8
3740,1,25565468,25565469,25565468,2
3741,1,25565480,25565481,25565480,7
3742,1,25565807,25565808,25565807,8
3743,1,25566034,25566035,25566034,4
3744,1,25566389,25566390,25566389,3
3745,1,25566730,25566731,25566730,1
3746,1,25566751,25566752,25566751,3
3747,1,25566752,25566753,25566752,1
3748,1,25567436,25567437,25567436,1
3749,1,25568362,25568363,25568362,1
3750,1,25568747,25568748,25568747,1
3751,1,25569035,25569036,25569035,1
3752,1,25569108,25569109,25569108,3
3753,1,25569530,25569531,25569530,3
3754,1,25569574,25569575,25569574,3
3755,1,25570535,25570536,25570535,3
3756,1,25571140,25571141,25571140,1
3757,1,25572674,25572675,25572674,1
3758,1,25577034,25577035,25577034,1
3759,1,25579153,25579154,25579153,1
3760,1,25580676,25580677,25580676,1
3761,1,25581555,25581556,25581555,1
3762,1,25730925,25730926,25730925,2
3763,1,25791808,25791809,25791808,1
3764,1,25794657,25794658,25794657,1
3765,1,25796488,25796489,25796488,2
3766,1,25797233,25797234,25797233,1
3767,1,25797516,25797517,25797516,2
3768,1,25800529,25800530,25800529,1
3769,1,25800711,25800712,25800711,1
3770,1,25800712,25800713,25800712,1
3771,1,25803708,25803709,25803708,1
3772,1,25804501,25804502,25804501,1
3773,1,25804697,25804698,25804697,1
3774,1,25812170,25812171,25812170,1
3775,1,25814770,25814771,25814770,2
3776,1,25818183,25818184,25818183,2
3777,1,25819958,25819959,25819958,2
3778,1,25820023,25820024,25820023,7
3779,1,25822766,25822767,25822766,2
3780,1,25825590,25825591,25825590,7
3781,1,25829039,25829040,25829039,1
3782,1,25829059,25829060,25829059,5
3783,1,25838648,25838649,25838648,3
3784,1,25842290,25842291,25842290,2
3785,1,25847637,25847638,25847637,1
3786,1,25852599,25852600,25852599,3
3787,1,25853941,25853942,25853941,6
3788,1,25861747,25861748,25861747,4
3789,1,25862134,25862135,25862134,2
3790,1,25867019,25867020,25867019,4
3791,1,25870572,25870573,25870572,2
3792,1,25874673,25874674,25874673,1
3793,1,25876233,25876234,25876233,3
3794,1,25883194,25883195,25883194,1
3795,1,25963678,25963679,25963678,1
3796,1,25963989,25963990,25963989,1
3797,1,25965928,25965929,25965928,5
3798,1,25967485,25967486,25967485,5
3799,1,25968091,25968092,25968091,6
3800,1,25971493,25971494,25971493,6
3801,1,25974943,25974944,25974943,1
3802,1,25975208,25975209,25975208,1
3803,1,25978508,25978509,25978508,1
3804,1,25979072,25979073,25979072,1
3805,1,25979079,25979080,25979079,1
3806,1,25990892,25990893,25990892,1
3807,1,25996879,25996880,25996879,1
3808,1,26004433,26004434,26004433,1
3809,1,26006534,26006535,26006534,1
3810,1,26008007,26008008,26008007,1
3811,1,26008487,26008488,26008487,1
3812,1,26009438,26009439,26009438,1
3813,1,26011692,26011693,26011692,2
3814,1,26011814,26011815,26011814,2
3815,1,26025988,26025989,26025988,1
3816,1,26048521,26048522,26048521,1
3817,1,26048841,26048842,26048841,1
3818,1,26049328,26049329,26049328,1
3819,1,26049534,26049535,26049534,1
3820,1,26050580,26050581,26050580,1
3821,1,26050694,26050695,26050694,1
3822,1,26051104,26051105,26051104,1
3823,1,26051389,26051390,26051389,1
3824,1,26053005,26053006,26053005,1
3825,1,26055675,26055676,26055675,1
3826,1,26059806,26059807,26059806,1
3827,1,26122742,26122743,26122742,1
3828,1,26156065,26156066,26156065,1
3829,1,26156890,26156891,26156890,4
3830,1,26157414,26157415,26157414,5
3831,1,26158040,26158041,26158040,5
3832,1,26158230,26158231,26158230,6
3833,1,26158522,26158523,26158522,6
3834,1,26158800,26158801,26158800,1
3835,1,26159026,26159027,26159026,6
3836,1,26159601,26159602,26159601,3
3837,1,26160389,26160390,26160389,3
3838,1,26161449,26161450,26161449,5
3839,1,26162996,26162997,26162996,3
3840,1,26163142,26163143,26163142,2
3841,1,26163229,26163230,26163229,3
3842,1,26163267,26163268,26163267,18
3843,1,26163749,26163750,26163749,1
3844,1,26164357,26164358,26164357,1
3845,1,26164527,26164528,26164527,16
3846,1,26164864,26164865,26164864,3
3847,1,26165194,26165195,26165194,3
3848,1,26165277,26165278,26165277,2
3849,1,26166496,26166497,26166496,2
3850,1,26166680,26166681,26166680,3
3851,1,26166749,26166750,26166749,3
3852,1,26167296,26167297,26167296,3
3853,1,26168395,26168396,26168395,1
3854,1,26169059,26169060,26169059,1
3855,1,26169879,26169880,26169879,2
3856,1,26169964,26169965,26169964,3
3857,1,26170379,26170380,26170379,1
3858,1,26170849,26170850,26170849,44
3859,1,26171705,26171706,26171705,1
3860,1,26172390,26172391,26172390,1
3861,1,26172545,26172546,26172545,2
3862,1,26172751,26172752,26172751,1
3863,1,26173306,26173307,26173306,2
3864,1,26173591,26173592,26173591,1
3865,1,26174553,26174554,26174553,2
3866,1,26174572,26174573,26174572,2
3867,1,26174754,26174755,26174754,4
3868,1,26174869,26174870,26174869,1
3869,1,26175336,26175337,26175336,1
3870,1,26176185,26176186,26176185,2
3871,1,26176803,26176804,26176803,1
3872,1,26177545,26177546,26177545,1
3873,1,26177705,26177706,26177705,2
3874,1,26177927,26177928,26177927,1
3875,1,26177970,26177971,26177970,1
3876,1,26178206,26178207,26178206,2
3877,1,26178250,26178251,26178250,2
3878,1,26178265,26178266,26178265,2
3879,1,26178774,26178775,26178774,2
3880,1,26179057,26179058,26179057,1
3881,1,26181546,26181547,26181546,2
3882,1,26182047,26182048,26182047,2
3883,1,26183819,26183820,26183819,2
3884,1,26183948,26183949,26183948,3
3885,1,26185209,26185210,26185209,1
3886,1,26186497,26186498,26186497,2
3887,1,26190354,26190355,26190354,1
3888,1,26195334,26195335,26195334,1
3889,1,26195723,26195724,26195723,1
3890,1,26196027,26196028,26196027,2
3891,1,26196232,26196233,26196232,2
3892,1,26196403,26196404,26196403,1
3893,1,26196448,26196449,26196448,2
3894,1,26196917,26196918,26196917,2
3895,1,26197016,26197017,26197016,16
3896,1,26200716,26200717,26200716,11
3897,1,26200764,26200765,26200764,9
3898,1,26200769,26200770,26200769,9
3899,1,26200813,26200814,26200813,9
3900,1,26200819,26200820,26200819,11
3901,1,26201208,26201209,26201208,1
3902,1,26201292,26201293,26201292,1
3903,1,26201318,26201319,26201318,6
3904,1,26201319,26201320,26201319,6
3905,1,26201460,26201461,26201460,6
3906,1,26207488,26207489,26207488,1
3907,1,26218151,26218152,26218151,4
3908,1,26219373,26219374,26219373,1
3909,1,26223257,26223258,26223257,1
3910,1,26223302,26223303,26223302,2
3911,1,26224136,26224137,26224136,6
3912,1,26225747,26225748,26225747,2
3913,1,26226185,26226186,26226185,1
3914,1,26228599,26228600,26228599,3
3915,1,26228630,26228631,26228630,1
3916,1,26229951,26229952,26229951,6
3917,1,26230741,26230742,26230741,2
3918,1,26231127,26231128,26231127,9
3919,1,26232815,26232816,26232815,5
3920,1,26233875,26233876,26233875,12
3921,1,26234254,26234255,26234254,12
3922,1,26234729,26234730,26234729,9
3923,1,26239696,26239697,26239696,1
3924,1,26242794,26242795,26242794,3
3925,1,26243476,26243477,26243476,4
3926,1,26244465,26244466,26244465,4
3927,1,26255600,26255601,26255600,2
3928,1,26258683,26258684,26258683,2
3929,1,26261720,26261721,26261720,1
3930,1,26267273,26267274,26267273,1
3931,1,26282158,26282159,26282158,2
3932,1,26282291,26282292,26282291,2
3933,1,26282863,26282864,26282863,2
3934,1,26286593,26286594,26286593,1
3935,1,26286834,26286835,26286834,2
3936,1,26287295,26287296,26287295,2
3937,1,26290773,26290774,26290773,1
3938,1,26291139,26291140,26291139,2
3939,1,26292338,26292339,26292338,5
3940,1,26293158,26293159,26293158,1
3941,1,26296398,26296399,26296398,5
3942,1,26297779,26297780,26297779,2
3943,1,26300121,26300122,26300121,2
3944,1,26300476,26300477,26300476,5
3945,1,26300634,26300635,26300634,5
3946,1,26300987,26300988,26300987,5
3947,1,26302974,26302975,26302974,5
3948,1,26305436,26305437,26305436,5
3949,1,26306290,26306291,26306290,5
3950,1,26306340,26306341,26306340,5
3951,1,26306694,26306695,26306694,2
3952,1,26307486,26307487,26307486,1
3953,1,26310431,26310432,26310431,4
3954,1,26317884,26317885,26317884,1
3955,1,26321458,26321459,26321458,1
3956,1,26321542,26321543,26321542,1
3957,1,26324170,26324171,26324170,1
3958,1,26324478,26324479,26324478,1
3959,1,26324641,26324642,26324641,1
3960,1,26325610,26325611,26325610,2
3961,1,26325718,26325719,26325718,2
3962,1,26325719,26325720,26325719,2
3963,1,26326088,26326089,26326088,2
3964,1,26326828,26326829,26326828,2
3965,1,26326919,26326920,26326919,2
3966,1,26327481,26327482,26327481,1
3967,1,26327492,26327493,26327492,3
3968,1,26328775,26328776,26328775,2
3969,1,26329817,26329818,26329817,1
3970,1,26330736,26330737,26330736,4
3971,1,26333246,26333247,26333246,3
3972,1,26333303,26333304,26333303,2
3973,1,26333355,26333356,26333355,2
3974,1,26334911,26334912,26334911,1
3975,1,26334938,26334939,26334938,2
3976,1,26336413,26336414,26336413,2
3977,1,26337728,26337729,26337728,2
3978,1,26339500,26339501,26339500,1
3979,1,26339577,26339578,26339577,1
3980,1,26339692,26339693,26339692,1
3981,1,26339705,26339706,26339705,1
3982,1,26340318,26340319,26340318,1
3983,1,26347334,26347335,26347334,1
3984,1,26348527,26348528,26348527,1
3985,1,26350182,26350183,26350182,3
3986,1,26351513,26351514,26351513,1
3987,1,26351699,26351700,26351699,3
3988,1,26352039,26352040,26352039,1
3989,1,26353756,26353757,26353756,1
3990,1,26354204,26354205,26354204,1
3991,1,26354815,26354816,26354815,1
3992,1,26356868,26356869,26356868,1
3993,1,26357219,26357220,26357219,1
3994,1,26357813,26357814,26357813,1
3995,1,26357894,26357895,26357894,1
3996,1,26358071,26358072,26358071,1
3997,1,26358699,26358700,26358699,1
3998,1,26360180,26360181,26360180,1
3999,1,26362033,26362034,26362033,1
4000,1,26363251,26363252,26363251,1
4001,1,26363990,26363991,26363990,1
4002,1,26364254,26364255,26364254,1
4003,1,26364373,26364374,26364373,1
4004,1,26367754,26367755,26367754,1
4005,1,26368804,26368805,26368804,1
4006,1,26370135,26370136,26370135,1
4007,1,26370864,26370865,26370864,1
4008,1,26371556,26371557,26371556,1
4009,1,26371963,26371964,26371963,1
4010,1,26372447,26372448,26372447,1
4011,1,26372612,26372613,26372612,1
4012,1,26372666,26372667,26372666,1
4013,1,26381415,26381416,26381415,4
4014,1,26396222,26396223,26396222,1
4015,1,26442275,26442276,26442275,1
4016,1,26478678,26478679,26478678,8
4017,1,26531862,26531863,26531862,2
4018,1,26535654,26535655,26535654,1
4019,1,26539431,26539432,26539431,1
4020,1,26544239,26544240,26544239,2
4021,1,26546063,26546064,26546063,2
4022,1,26551217,26551218,26551217,1
4023,1,26552885,26552886,26552885,1
4024,1,26553797,26553798,26553797,3
4025,1,26554498,26554499,26554498,3
4026,1,26555315,26555316,26555315,2
4027,1,26557925,26557926,26557925,2
4028,1,26560659,26560660,26560659,1
4029,1,26561101,26561102,26561101,1
4030,1,26562072,26562073,26562072,1
4031,1,26564780,26564781,26564780,2
4032,1,26564869,26564870,26564869,1
4033,1,26572628,26572629,26572628,1
4034,1,26573247,26573248,26573247,1
4035,1,26574599,26574600,26574599,1
4036,1,26574828,26574829,26574828,1
4037,1,26644173,26644174,26644173,1
4038,1,26666204,26666205,26666204,1
4039,1,26744132,26744133,26744132,2
4040,1,26759736,26759737,26759736,2
4041,1,26764281,26764282,26764281,1
4042,1,26767220,26767221,26767220,2
4043,1,26767665,26767666,26767665,1
4044,1,26778121,26778122,26778121,1
4045,1,26791680,26791681,26791680,2
4046,1,26795661,26795662,26795661,2
4047,1,26813658,26813659,26813658,1
4048,1,26816063,26816064,26816063,2
4049,1,26820282,26820283,26820282,2
4050,1,26820453,26820454,26820453,2
4051,1,26825552,26825553,26825552,1
4052,1,26828675,26828676,26828675,2
4053,1,26831300,26831301,26831300,2
4054,1,26832353,26832354,26832353,2
4055,1,26912380,26912381,26912380,1
4056,1,26998359,26998360,26998359,1
4057,1,27000941,27000942,27000941,4
4058,1,27000989,27000990,27000989,4
4059,1,27001328,27001329,27001328,3
4060,1,27001377,27001378,27001377,3
4061,1,27001406,27001407,27001406,3
4062,1,27002222,27002223,27002222,3
4063,1,27002574,27002575,27002574,4
4064,1,27002697,27002698,27002697,2
4065,1,27002744,27002745,27002744,2
4066,1,27030678,27030679,27030678,2
4067,1,27195682,27195683,27195682,1
4068,1,27275998,27275999,27275998,1
4069,1,27327175,27327176,27327175,2
4070,1,27335461,27335462,27335461,1
4071,1,27355276,27355277,27355276,3
4072,1,27355990,27355991,27355990,1
4073,1,27357345,27357346,27357345,2
4074,1,27357905,27357906,27357905,4
4075,1,27363272,27363273,27363272,1
4076,1,27363868,27363869,27363868,1
4077,1,27365482,27365483,27365482,2
4078,1,27370201,27370202,27370201,1
4079,1,27370346,27370347,27370346,1
4080,1,27371297,27371298,27371297,1
4081,1,27407422,27407423,27407422,1
4082,1,27412077,27412078,27412077,2
4083,1,27479306,27479307,27479306,1
4084,1,27480825,27480826,27480825,1
4085,1,27510777,27510778,27510777,1
4086,1,27539443,27539444,27539443,1
4087,1,27609849,27609850,27609849,1
4088,1,27669362,27669363,27669362,3
4089,1,27672837,27672838,27672837,2
4090,1,27706585,27706586,27706585,3
4091,1,27719523,27719524,27719523,2
4092,1,27765388,27765389,27765388,3
4093,1,27783712,27783713,27783712,3
4094,1,27785204,27785205,27785204,1
4095,1,27793860,27793861,27793860,4
4096,1,27807376,27807377,27807376,1
4097,1,27836821,27836822,27836821,1
4098,1,27864898,27864899,27864898,1
4099,1,27866021,27866022,27866021,1
4100,1,27870943,27870944,27870943,1
4101,1,27881376,27881377,27881376,8
4102,1,27881816,27881817,27881816,6
4103,1,27882794,27882795,27882794,16
4104,1,27882851,27882852,27882851,16
4105,1,27882855,27882856,27882855,13
4106,1,27884892,27884893,27884892,3
4107,1,27893147,27893148,27893147,52
4108,1,27897313,27897314,27897313,2
4109,1,27914572,27914573,27914572,70
4110,1,27935082,27935083,27935082,1
4111,1,27935391,27935392,27935391,1
4112,1,27935700,27935701,27935700,1
4113,1,27935767,27935768,27935767,1
4114,1,27936743,27936744,27936743,1
4115,1,27936746,27936747,27936746,1
4116,1,27955781,27955782,27955781,1
4117,1,27956901,27956902,27956901,1
4118,1,27966228,27966229,27966228,1
4119,1,27968811,27968812,27968811,4
4120,1,27975392,27975393,27975392,1
4121,1,27976517,27976518,27976517,1
4122,1,27977864,27977865,27977864,1
4123,1,27985391,27985392,27985391,1
4124,1,27994990,27994991,27994990,1
4125,1,28006021,28006022,28006021,1
4126,1,28021612,28021613,28021612,1
4127,1,28047534,28047535,28047534,1
4128,1,28053029,28053030,28053029,1
4129,1,28054684,28054685,28054684,1
4130,1,28058856,28058857,28058856,1
4131,1,28066468,28066469,28066468,1
4132,1,28068092,28068093,28068092,1
4133,1,28068893,28068894,28068893,1
4134,1,28079536,28079537,28079536,1
4135,1,28084657,28084658,28084657,1
4136,1,28089646,28089647,28089646,8
4137,1,28090534,28090535,28090534,8
4138,1,28090688,28090689,28090688,8
4139,1,28091392,28091393,28091392,8
4140,1,28092848,28092849,28092848,5
4141,1,28093196,28093197,28093196,5
4142,1,28093694,28093695,28093694,4
4143,1,28094483,28094484,28094483,4
4144,1,28095404,28095405,28095404,1
4145,1,28125638,28125639,28125638,1
4146,1,28157637,28157638,28157637,2
4147,1,28183124,28183125,28183124,1
4148,1,28193722,28193723,28193722,13
4149,1,28197077,28197078,28197077,13
4150,1,28201711,28201712,28201711,2
4151,1,28203656,28203657,28203656,1
4152,1,28205614,28205615,28205614,1
4153,1,28206514,28206515,28206514,7
4154,1,28207105,28207106,28207105,2
4155,1,28207772,28207773,28207772,2
4156,1,28211016,28211017,28211016,2
4157,1,28211693,28211694,28211693,2
4158,1,28211973,28211974,28211973,1
4159,1,28215812,28215813,28215812,1
4160,1,28215813,28215814,28215813,2
4161,1,28216087,28216088,28216087,17
4162,1,28219868,28219869,28219868,14
4163,1,28222194,28222195,28222194,1
4164,1,28222417,28222418,28222417,2
4165,1,28222442,28222443,28222442,2
4166,1,28223937,28223938,28223937,1
4167,1,28224835,28224836,28224835,1
4168,1,28224842,28224843,28224842,1
4169,1,28227549,28227550,28227549,1
4170,1,28229053,28229054,28229053,4
4171,1,28229761,28229762,28229761,16
4172,1,28230094,28230095,28230094,10
4173,1,28230367,28230368,28230367,10
4174,1,28233063,28233064,28233063,2
4175,1,28233183,28233184,28233183,1
4176,1,28233309,28233310,28233309,1
4177,1,28233499,28233500,28233499,1
4178,1,28233625,28233626,28233625,1
4179,1,28234069,28234070,28234069,1
4180,1,28234140,28234141,28234140,1
4181,1,28234309,28234310,28234309,4
4182,1,28238254,28238255,28238254,2
4183,1,28240097,28240098,28240097,1
4184,1,28240564,28240565,28240564,1
4185,1,28241582,28241583,28241582,1
4186,1,28243803,28243804,28243803,1
4187,1,28244258,28244259,28244258,1
4188,1,28246715,28246716,28246715,12
4189,1,28247131,28247132,28247131,1
4190,1,28247139,28247140,28247139,15
4191,1,28247196,28247197,28247196,4
4192,1,28247324,28247325,28247324,4
4193,1,28247532,28247533,28247532,4
4194,1,28247845,28247846,28247845,4
4195,1,28248610,28248611,28248610,1
4196,1,28248629,28248630,28248629,2
4197,1,28250147,28250148,28250147,1
4198,1,28252410,28252411,28252410,1
4199,1,28254554,28254555,28254554,1
4200,1,28289441,28289442,28289441,1
4201,1,28301685,28301686,28301685,1
4202,1,28307655,28307656,28307655,1
4203,1,28318402,28318403,28318402,1
4204,1,28318715,28318716,28318715,1
4205,1,28322891,28322892,28322891,1
4206,1,28325609,28325610,28325609,3
4207,1,28326214,28326215,28326214,2
4208,1,28327018,28327019,28327018,2
4209,1,28328558,28328559,28328558,3
4210,1,28333185,28333186,28333185,3
4211,1,28336933,28336934,28336933,1
4212,1,28338216,28338217,28338216,1
4213,1,28339503,28339504,28339503,3
4214,1,28339897,28339898,28339897,1
4215,1,28340025,28340026,28340025,3
4216,1,28349072,28349073,28349072,3
4217,1,28357564,28357565,28357564,1
4218,1,28366038,28366039,28366038,2
4219,1,28373049,28373050,28373049,1
4220,1,28376065,28376066,28376065,1
4221,1,28382018,28382019,28382018,1
4222,1,28391709,28391710,28391709,1
4223,1,28396260,28396261,28396260,1
4224,1,28397903,28397904,28397903,1
4225,1,28407861,28407862,28407861,4
4226,1,28410405,28410406,28410405,1
4227,1,28421400,28421401,28421400,1
4228,1,28424548,28424549,28424548,2
4229,1,28441532,28441533,28441532,3
4230,1,28443998,28443999,28443998,1
4231,1,28444708,28444709,28444708,1
4232,1,28445486,28445487,28445486,1
4233,1,28462201,28462202,28462201,1
4234,1,28465561,28465562,28465561,1
4235,1,28466638,28466639,28466638,4
4236,1,28468516,28468517,28468516,1
4237,1,28471030,28471031,28471030,1
4238,1,28472728,28472729,28472728,1
4239,1,28484575,28484576,28484575,1
4240,1,28505066,28505067,28505066,1
4241,1,28507394,28507395,28507394,1
4242,1,28507533,28507534,28507533,1
4243,1,28507540,28507541,28507540,1
4244,1,28508664,28508665,28508664,3
4245,1,28508666,28508667,28508666,1
4246,1,28508669,28508670,28508669,3
4247,1,28509902,28509903,28509902,1
4248,1,28510006,28510007,28510006,1
4249,1,28510931,28510932,28510931,2
4250,1,28511368,28511369,28511368,1
4251,1,28513989,28513990,28513989,1
4252,1,28514870,28514871,28514870,1
4253,1,28528344,28528345,28528344,1
4254,1,28531361,28531362,28531361,1
4255,1,28539548,28539549,28539548,1
4256,1,28546937,28546938,28546937,1
4257,1,28557344,28557345,28557344,1
4258,1,28562282,28562283,28562282,2
4259,1,28569363,28569364,28569363,1
4260,1,28574079,28574080,28574079,1
4261,1,28620138,28620139,28620138,5
4262,1,28627426,28627427,28627426,5
4263,1,28645027,28645028,28645027,1
4264,1,28648522,28648523,28648522,1
4265,1,28654700,28654701,28654700,3
4266,1,28660728,28660729,28660728,1
4267,1,28670248,28670249,28670248,1
4268,1,28670650,28670651,28670650,1
4269,1,28709584,28709585,28709584,1
4270,1,28716093,28716094,28716093,1
4271,1,28724844,28724845,28724844,1
4272,1,28727817,28727818,28727817,2
4273,1,28733559,28733560,28733559,2
4274,1,28736208,28736209,28736208,2
4275,1,28739594,28739595,28739594,2
4276,1,28741286,28741287,28741286,1
4277,1,28744101,28744102,28744101,2
4278,1,28750360,28750361,28750360,2
4279,1,28753054,28753055,28753054,1
4280,1,28763079,28763080,28763079,1
4281,1,28781351,28781352,28781351,1
4282,1,28787200,28787201,28787200,1
4283,1,28795155,28795156,28795155,1
4284,1,28801218,28801219,28801218,1
4285,1,28815455,28815456,28815455,1
4286,1,28837642,28837643,28837642,1
4287,1,28845876,28845877,28845876,1
4288,1,28849802,28849803,28849802,1
4289,1,28876383,28876384,28876383,1
4290,1,28877815,28877816,28877815,1
4291,1,28886806,28886807,28886806,1
4292,1,28889688,28889689,28889688,1
4293,1,28891219,28891220,28891219,1
4294,1,28893689,28893690,28893689,1
4295,1,28893763,28893764,28893763,1
4296,1,28902319,28902320,28902319,1
4297,1,28908354,28908355,28908354,1
4298,1,28908386,28908387,28908386,1
4299,1,28924257,28924258,28924257,1
4300,1,28955403,28955404,28955403,1
4301,1,28963104,28963105,28963104,1
4302,1,28978266,28978267,28978266,1
4303,1,28981381,28981382,28981381,1
4304,1,29016336,29016337,29016336,1
4305,1,29025558,29025559,29025558,1
4306,1,29037883,29037884,29037883,1
4307,1,29037886,29037887,29037886,1
4308,1,29047423,29047424,29047423,1
4309,1,29048593,29048594,29048593,1
4310,1,29070435,29070436,29070435,1
4311,1,29099958,29099959,29099958,1
4312,1,29101763,29101764,29101763,1
4313,1,29113137,29113138,29113137,1
4314,1,29116150,29116151,29116150,1
4315,1,29129055,29129056,29129055,1
4316,1,29152843,29152844,29152843,1
4317,1,29153437,29153438,29153437,1
4318,1,29159202,29159203,29159202,1
4319,1,29173910,29173911,29173910,1
4320,1,29176060,29176061,29176060,2
4321,1,29191781,29191782,29191781,1
4322,1,29193512,29193513,29193512,2
4323,1,29197437,29197438,29197437,1
4324,1,29198203,29198204,29198203,2
4325,1,29203187,29203188,29203187,1
4326,1,29215923,29215924,29215923,1
4327,1,29218063,29218064,29218063,2
4328,1,29232564,29232565,29232564,1
4329,1,29238102,29238103,29238102,1
4330,1,29246680,29246681,29246680,1
4331,1,29246768,29246769,29246768,1
4332,1,29248039,29248040,29248039,1
4333,1,29249163,29249164,29249163,1
4334,1,29251082,29251083,29251082,1
4335,1,29254578,29254579,29254578,1
4336,1,29261959,29261960,29261959,1
4337,1,29268857,29268858,29268857,1
4338,1,29269572,29269573,29269572,1
4339,1,29273444,29273445,29273444,1
4340,1,29273698,29273699,29273698,1
4341,1,29274316,29274317,29274316,1
4342,1,29287492,29287493,29287492,1
4343,1,29299809,29299810,29299809,1
4344,1,29397004,29397005,29397004,2
4345,1,29399713,29399714,29399713,2
4346,1,29403661,29403662,29403661,1
4347,1,29405711,29405712,29405711,1
4348,1,30412125,30412126,30412125,1
4349,1,30412363,30412364,30412363,1
4350,1,30515177,30515178,30515177,1
4351,1,30708345,30708346,30708345,1
4352,1,30710183,30710184,30710183,1
4353,1,30710210,30710211,30710210,1
4354,1,30710920,30710921,30710920,1
4355,1,30712684,30712685,30712684,1
4356,1,30724198,30724199,30724198,1
4357,1,30729816,30729817,30729816,1
4358,1,30749144,30749145,30749144,1
4359,1,30757821,30757822,30757821,2
4360,1,30758407,30758408,30758407,2
4361,1,30758486,30758487,30758486,2
4362,1,30758539,30758540,30758539,2
4363,1,30758833,30758834,30758833,2
4364,1,30815939,30815940,30815939,1
4365,1,30818682,30818683,30818682,1
4366,1,30820622,30820623,30820622,1
4367,1,30821299,30821300,30821299,1
4368,1,30822210,30822211,30822210,1
4369,1,30824245,30824246,30824245,1
4370,1,30828283,30828284,30828283,2
4371,1,30829339,30829340,30829339,2
4372,1,30829642,30829643,30829642,1
4373,1,30837873,30837874,30837873,1
4374,1,30849920,30849921,30849920,1
4375,1,30852243,30852244,30852243,1
4376,1,30890562,30890563,30890562,1
4377,1,30908735,30908736,30908735,1
4378,1,30910196,30910197,30910196,2
4379,1,30910787,30910788,30910787,4
4380,1,30913137,30913138,30913137,5
